datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_4,total,new
2008-05-12,1524.204,229.14,347099.94,6508.00000000001,2082,1085,11959,10277.4000019,151.26,11.0365294117647
2008-05-13,1476.894,236.468,346138.649999999,6324.20000000001,823,4089,8370,11332.89997581,132.82,11.5695882352941
2008-05-14,1584.262,277.373999999999,346620.26,6787.20000000001,2467,3436,9716,10785.36664816,156.19,12.0901764705883
2008-05-15,1162.768,237.724,346104.57,5071.79999999999,868,570,6820,11121.46663777,82.58,12.3755294117647
2008-05-16,1648.966,235.532,345060.989999999,7082.6,2228,2566,8956,13732.76664937,137.5,12.1670588235294
2008-05-17,1657.454,275.896,344840.92,7130.2,2158,935,12472,12059.2333124,155.65,12.5944117647059
2008-05-18,1803.958,254.492,345143.07,7789.6,1775,5355,8626,14309.96665635,157.56,13.3379411764706
2008-05-19,1030.262,175.736,346221.9,4419.99999999997,1014,558,7503,8096.03336271,90.75,13.1432352941177
2008-05-20,1581.334,184.082,347068.23,6742.4,1352,2431,11977,10595.56663682,157.6,13.5954705882353
2008-05-21,1324.112,190.326,346695.14,5640,1989,474,9251,10354.53333169,117.14,13.665
2008-05-22,976.867999999998,169.816,344880.28,4256.59999999999,996,440,6475,8370.13331845999,79.11,13.449
2008-05-23,1484.916,178.958,344878.35,6276.4,0,1390,14734,8624.60004389001,161.24,13.2819411764706
2008-05-24,1580.176,285.55,346643.86,6723.4,1027,569,12833,11907.266701,144.29,13.6541176470588
2008-05-25,2048.504,290.416,345521.73,8836.6,4307,8811,6016,15007.7333285,191.34,13.7745882352941
2008-05-26,1289.71,220.698,346123.71,5658.8,985,666,9284,10560.16663584,109.35,13.5615882352941
2008-05-27,1708.7,207.466,344722.85,7354.6,0,5352,11478,11648.33332002,168.3,13.417705882353
2008-05-28,1114.372,235.644,347504.68,4824.79999999999,3138,512,6709,8213.86665115002,103.59,13.5074705882353
2008-05-29,1135.076,186.832,342252.230000001,5004.99999999999,1004,507,8703,8703.93330269999,102.14,13.2185294117647
2008-05-30,1397.244,182.218000000001,346397.320000001,6052.20000000002,0,3019,11298,8970.39999262,143.17,13.2794117647059
2008-05-31,1641.47,249.924,346542.05,7089.2,1764,2328,11858,11407.8333583,159.5,13.2988823529412
2008-06-01,1848.876,225.34,346497.38,7809.4,1906,545,11307,17056.59997562,137.58,13.6224117647059
2008-06-02,1074.012,165.158,340372.619999999,4634.00000000003,960,558,6341,10041.19999964,78.59,13.2758823529412
2008-06-03,1597.816,173.938,337179.18,6975.59999999998,2897,2608,9265,11860.26668787,147.7,13.2291176470589
2008-06-04,1588.912,152.404,337977.32,6952,1550,7682,6508,10741.86670086,157.4,13.2281764705883
2008-06-05,1120.078,153.106,338635.909999999,4892.59999999998,1747,506,8781,7633.96666585001,110.34,13.3434117647059
2008-06-06,1217.714,174.52,345192.39,5287.8,1009,506,7871,10909.23332942,93.86,12.9684705882353
2008-06-07,1882.484,186.414,344137.6,7965.99999999999,2379,2611,14593,11791.7333751,195.83,13.4313529411765
2008-06-08,1542.322,188.384,345549.51,6618.40000000001,2536,3161,9732,10276.36671086,154.29,13.8735882352941
2008-06-09,1325.698,183.64,344785.94,5817.20000000001,1967,2085,7921,10121.9666725,119.73,13.6294117647059
2008-06-10,1067.09,216.018,345568.39,4614.99999999998,907,585,8992,7300.83332261001,104.84,13.3973529411765
2008-06-11,1123.206,214.372,345822.44,4879.39999999998,977,842,7566,9335.10000358999,93.85,12.8238823529412
2008-06-12,1259.332,189.292,345153.63,5470.99999999999,1951,567,7246,11224.86663187,97.64,12.755
2008-06-13,1875.63,281.926,343998.140000001,8072.59999999999,2809,7358,10549,10544.49998221,207.16,12.9835882352941
2008-06-14,1384.92,344.280000000001,345620.87,6059.2,1862,1011,10681,9527.99998653999,135.54,13.1715294117647
2008-06-15,2289.102,281.006,344813.37,9754,6471,6802,11589,13289.70007154,248.62,14.0331764705883
2008-06-16,1303.044,204.382,346224.189999999,5622.79999999998,1980,464,10012,9261.40000623,124.56,13.923705882353
2008-06-17,1145.084,175.464,346110.38,4945.80000000001,1080,432,10094,7478.73334662499,116.06,13.6681764705883
2008-06-18,1893.608,272.724,345225.409999999,8224.39999999999,7549,3040,12687,8284.13336620999,232.76,14.2280588235294
2008-06-19,1588.082,189.418,344552.67,6822.60000000001,3411,1514,10911,10632.03334052,158.36,14.6972941176471
2008-06-20,1676.104,227.419999999999,345512.43,7211.79999999998,2948,2935,12417,9635.0667019,183,14.9049411764706
2008-06-21,1734.254,239.028,344827.31,7393.2,940,5823,12828,9313.23334813998,195.91,15.1314705882353
2008-06-22,1566.416,294.143999999999,344223.53,6730.59999999999,4705,1175,10652,9574.93335682,165.32,15.4548823529412
2008-06-23,1251.796,210.956,344070.22,5460.4,2600,581,10124,7558.26666458,133.05,15.6854117647059
2008-06-24,1754.452,253.022,342598.16,7577.6,2779,3489,14271,8701.86666659,205.39,15.7416470588236
2008-06-25,1261.77,290.626,344008.66,5631.8,2773,569,9402,8285.49997662998,127.44,15.583705882353
2008-06-26,1056.02,217.414,344666.02,4624,921,572,8971,7136.33331442001,104.64,15.4949411764706
2008-06-27,1755.152,262.008,344066.38,7540.8,4159,2372,10163,12558.53333514,166.94,15.8602352941177
2008-06-28,1208.8,210.954,344365.03,5307.80000000001,0,2000,7932,10214.66669866,99.32,15.8924117647059
2008-06-29,749.352,183.664,345831.33,3356.79999999999,955,535,3896,7103.20000890999,53.86,15.6348823529412
2008-06-30,804.196000000002,189.526,346141.61,3570.00000000001,0,521,6819,6063.26667077,73.4,14.8480588235294
2008-07-01,1215.24,277.788,344938.02,5385.6,3465,587,8390,7812.00004306001,124.42,14.7826470588236
2008-07-02,1147.202,266.538,344105.249999999,5140.2,962,650,7002,10506.0333508,86.14,13.8268823529412
2008-07-03,1098.36,213.748,345075.11,4814.2,958,2569,7410,7369.00000838,109.37,13.7375294117647
2008-07-04,942.020000000004,188.132,345858.7,4072.79999999999,0,589,8302,6809.33333470001,88.91,13.5778235294118
2008-07-05,1469.088,224.78,344973.27,6316.60000000001,1875,6754,8365,7490.79997726,169.94,13.2082941176471
2008-07-06,1805.064,253.582,346449.93,7717.6,4258,5230,7536,13060.3999647,170.24,13.2781764705883
2008-07-07,983.39,202.809999999999,345072.55,4274.79999999999,2171,592,7149,6477.83331744601,99.12,12.7847647058824
2008-07-08,1126.214,196.318,345168.9,4854.80000000001,991,503,7592,9684.23329376,90.86,12.1668235294118
2008-07-09,919.318,191.724,346074.59,3996.39999999999,951,499,7352,6519.96664379003,88.02,11.7121176470589
2008-07-10,1251.276,240.242,345409.57,5390.59999999998,982,552,8186,11134.60001074,97.2,11.5012352941177
2008-07-11,1254.216,251.036,344904.35,5446.39999999999,724,558,9251,10370.60000799,105.33,10.9126470588236
2008-07-12,1328.852,266.124,345685.36,5832.59999999998,4436,2617,7231,7863.53331789001,142.84,11.0032352941177
2008-07-13,1256.616,167.358,346023.37,5431.99999999999,1671,3164,7093,9015.60000803999,119.28,11.0893529411765
2008-07-14,1137.926,209.668,346311.630000001,4941.60000000001,2564,1995,6436,7970.43331087,109.95,10.7541176470589
2008-07-15,1155.86,190.935999999999,345285.28,4947.39999999999,968,552,8585,9159.33328390001,101.05,10.7642941176471
2008-07-16,1077.062,206.462,346454.47,4661,1537,2799,4978,8637.03335690999,93.14,10.9953529411765
2008-07-17,1319.122,239.506,345480.53,5798.4,1122,723,8280,11860.36665634,101.25,11.1591764705883
2008-07-18,1261.584,195.606,344991.15,5381.20000000002,1143,552,9260,10071.39998364,109.55,11.071705882353
2008-07-19,1344.014,208.03,344377.61,5788.4,2941,3146,7676,8637.23337047998,137.63,11.3745882352941
2008-07-20,941.533999999999,172.576,345279.88,4084.39999999998,1943,1076,5457,7216.23335455001,84.76,11.2298235294118
2008-07-21,1156.478,172.449999999999,344306.44,5014.19999999999,1698,431,9189,7956.63331634002,113.18,11.3725882352942
2008-07-22,740.242000000002,161.128,345125.240000001,3272.59999999998,0,430,4886,7021.36666887001,53.16,10.6856470588236
2008-07-23,942.630000000001,162.392,345738.41,4103.2,1233,454,6325,7698.50002296001,80.12,10.1555294117647
2008-07-24,1093.45,185.882,345432.62,4639,837,476,8344,8567.16668879999,96.57,10.1405294117647
2008-07-25,865.534000000003,182.714,344242.39,3770.39999999997,1168,492,6731,6034.56668175999,83.91,10.0996470588236
2008-07-26,815.683999999999,213.318,345641.32,3591.99999999997,0,948,6243,6403.73332528001,71.91,10.0048823529412
2008-07-27,1147.396,233.138,343398.469999999,5058,1063,858,8385,8817.26669617,103.06,10.0393529411765
2008-07-28,825.803999999998,198.514,345590.92,3706.99999999996,0,509,5963,7291.3999858,64.72,9.80047058823533
2008-07-29,1166.558,208.384,345958.389999999,5242.8,1571,530,5802,11539.6333516,79.03,9.42511764705886
2008-07-30,1299.908,227.536,344283.25,5853.80000000003,2548,773,6278,12066.1333611,95.99,9.28811764705886
2008-07-31,1392.638,243.476,345737.77,6093.79999999998,1533,2808,7588,11281.63335015,119.29,9.34305882352945
2008-08-01,739.576000000002,252.704,345319.83,3352.19999999997,586,1150,5091,5499.26665537001,68.27,9.15023529411768
2008-08-02,505.776000000001,178.294,344345.369999999,2286.59999999998,0,504,3803,4122.5999834,43.07,8.85570588235297
2008-08-03,504.782,166.052,341358.39,2270.39999999998,0,499,3926,3988.03333329002,44.25,8.52041176470592
2008-08-04,1126.13,193.714,342523.64,4918.39999999999,596,4677,4411,9084.83336049,96.84,8.44564705882356
2008-08-05,827.118000000001,180.248,343780.5,3608.60000000001,635,509,7118,5523.300025575,82.62,8.12205882352944
2008-08-06,326.112,214.504000000001,346414.79,1570.2,0,513,2215,2707.200020155,27.28,7.78394117647062
2008-08-07,334.883999999999,214.94,344609.750000001,1613.8,0,526,2357,2698.40000548,28.83,7.28776470588238
2008-08-08,302.2,196.448,344817.42,1448,0,481,1980,2575.66667507,24.61,7.11982352941179
2008-08-09,358.923999999998,199.99,346623.06,1670.8,0,489,1902,3591.06670105501,23.91,6.78917647058827
2008-08-10,352.032000000001,189.106,345981.44,1616.4,0,464,1905,3498.20002853,23.69,6.36047058823533
2008-08-11,371.915999999998,187.62,346634.39,1685.8,0,489,1880,3829.60000248002,23.69,6.00623529411768
2008-08-12,288.984000000001,187.042,345669.53,1373,0,462,1844,2510.40002304,23.06,12.9057924278075
2008-08-13,282.583999999999,183.836,346854.98,1341.4,0,451,1789,2469.73336092001,22.4,12.9057924278075
2008-08-14,270.258000000001,177.965999999999,347242.87,1274.4,0,441,1641,2422.30002306001,20.82,12.9057924278075
2008-08-15,273.653999999999,178.178,347267.76,1290.2,0,439,1691,2430.90002137501,21.3,12.9057924278075
2008-08-16,274.813999999999,181.678,348617.3,1295.2,0,442,1688,2450.233346311,21.3,12.9057924278075
2008-08-17,274.796,179.516,347304.17,1292.8,0,445,1710,2424.93334948001,21.55,12.9057924278075
2008-08-18,273.758,178.097999999999,347552.41,1287.8,0,440,1719,2403.63335072,21.59,12.9057924278075
2008-08-19,274.692000000001,180.622,346888.42,1300.8,0,442,1697,2439.20002006001,21.39,12.9057924278075
2008-08-20,268.471999999999,178.064,347822.939999999,1272,0,437,1626,2411.53334933501,20.63,12.9057924278075
2008-08-21,261.298,168.972,346025.76,1223.6,0,432,1577,2345.96668646,20.09,12.9057924278075
2008-08-22,267.124,174.654,346870.43,1255.8,0,438,1614,2400.06668604,20.52,12.9057924278075
2008-08-23,254.641999999999,169.421999999999,348685.429999999,1196.4,0,419,1485,2340.03335406501,19.04,12.9057924278075
2008-08-24,254.716,163.91,347923.32,1190,0,404,1523,2318.266683945,19.27,12.9057924278075
2008-08-25,250.298,163.87,347722.52,1164,0,422,1436,2313.63334645001,18.58,12.9057924278075
2008-08-26,257.563999999998,166.566,347212.15,1205.6,0,420,1533,2339.73335294001,19.53,12.9057924278075
2008-08-27,258.114,165.872,346430.11,1199.8,0,399,1539,2363.900029075,19.38,12.9057924278075
2008-08-28,268.245999999999,174.098,346381.42,1260,0,432,1631,2407.766693085,20.63,12.9057924278075
2008-08-29,267.588,171.186,346083.05,1260,0,430,1599,2430.800019995,20.29,12.9057924278075
2008-08-30,270.424000000001,177.552,346340.149999999,1276.2,0,435,1619,2453.06668838,20.54,12.9057924278075
2008-08-31,1500.864,210.672,345625.779999999,6405.4,2056,3733,12118,7107.40001265999,179.07,12.9057924278075
2008-09-01,1247.51,184.486,345478.91,5374.80000000002,950,521,10183,9137.83333136,116.54,12.9057924278075
2008-09-02,1384.154,224.634,344633.71,5963.8,4273,1206,6648,10942.23334073,121.27,12.9057924278075
2008-09-03,1388.486,179.288,345642.42,5930.80000000001,1326,1902,10213,9700.43333410002,134.41,12.9057924278075
2008-09-04,1225.22,151.872,343675.43,5262.80000000001,2225,404,9408,8383.33335055001,120.37,12.9057924278075
2008-09-05,873.960000000002,147.236,345010.449999999,3751.99999999997,379,431,6943,6813.00000563,77.53,12.9057924278075
2008-09-06,1868.574,238.292,344649.28,7955.20000000002,2948,6500,13400,8294.90002841001,228.48,6.91494117647062
2008-09-07,1372.656,176.444,346447.709999999,5876.4,3612,1707,5976,11582.60003286,112.95,7.46117647058827
2008-09-08,1309.324,160.574,347589.83,5548.79999999998,747,2293,9559,9223.06665396,125.99,8.08158823529415
2008-09-09,1159.654,180.67,345285.6,4988.79999999999,236,453,7728,10910.56665019,84.17,8.46470588235298
2008-09-10,1300.764,166.43,344852.04,5554.79999999998,1009,399,10281,9990.39997673002,116.89,9.03894117647062
2008-09-11,1028.714,192.038,344303.719999999,4435.60000000001,1005,417,7644,8079.23334860001,90.66,9.46294117647062
2008-09-12,1392.762,178.298,345554.37,5968.2,1867,402,8738,12205.70008111,110.07,9.99552941176474
2008-09-13,1631.436,186.192,345779.35,6941.00000000001,930,5433,11807,9020.60002236,181.7,10.9503529411765
2008-09-14,1576.326,193.746,345440.14,6818.40000000001,4673,445,6538,14616.0999892,116.56,11.5146470588236
2008-09-15,1697.708,136.118,345968.51,7303.39999999999,960,364,10322,16649.1333659,116.46,12.0803529411765
2008-09-16,1221.862,156.06,346966.200000001,5211.80000000004,0,368,8249,11747.3666544,86.17,12.4664117647059
2008-09-17,1519.21,177.168,346545.61,6465.20000000001,1910,3727,9371,10312.16668971,150.08,12.2958823529412
2008-09-18,1505.29,189.376,346071.08,6404.19999999998,4202,357,7991,12538.16671801,125.5,12.3485882352942
2008-09-19,1518.846,166.768,346114.24,6449.39999999999,1569,351,12367,11027.10004433,142.87,12.4756470588236
2008-09-20,1304.6,156.204,346455.53,5480.00000000003,0,370,12477,8896.33328892499,128.47,12.440705882353
2008-09-21,1533.07,206.262,346953.83,6566.80000000002,4010,2381,8347,10813.1666819,147.38,12.5995882352942
2008-09-22,1358.564,151.524,345901.19,5778.2,1014,2448,10227,8953.73336351,136.89,12.9487647058824
2008-09-23,1232.788,165.128,345864.04,5305.20000000002,0,2168,7920,10458.46669135,100.88,12.1981764705883
2008-09-24,1718.35,173.472,345781.14,7245.60000000002,2019,4730,10548,11342.16671382,172.97,12.5512352941177
2008-09-25,1131.22,173.77,346018.07,4814.99999999998,1012,751,8485,8605.66670153001,102.48,12.4129411764706
2008-09-26,1431.45,211.572,346166.820000001,6104.99999999996,1221,370,10890,11376.49997567,124.81,12.652
2008-09-27,2127.446,257.04,345810.93,9012.40000000001,4347,2584,12688,15838.43330333,196.19,13.1184705882353
2008-09-28,1731.104,163.968,346000.92,7314.60000000001,1920,385,11242,15304.73336786,135.47,13.3820588235294
2008-09-29,1501.738,199.431999999999,345980.19,6349.59999999999,1014,363,10677,12974.9666321,120.54,13.4436470588236
2008-09-30,1375.006,155.092,346440.63,5795.60000000001,998,360,7415,14143.7666595,87.73,12.8908823529412
2008-10-01,1872.364,181.256000000001,347225.2,7894.2,2249,5800,10808,12349.06665052,188.57,13.3144705882353
2008-10-02,1345.342,153.676,346072.67,5686,0,367,9060,12995.3667298,94.27,13.1839411764706
2008-10-03,1612.58,158.598,345372.49,6833.80000000001,4801,349,9432,12294.3333396,145.82,13.5348235294118
2008-10-04,2100.496,216.200000000001,345851.14,8848.59999999996,3462,629,12573,18344.266709,166.64,13.6322352941177
2008-10-05,1549.95,146.296,345798.059999999,6529.19999999999,990,3257,6071,15514.5000258,103.18,13.5009411764706
2008-10-06,1423.78200000001,125.204000000001,344331.469999997,6071.59999999997,990,286,9562,12891.70000685,108.38,13.2980588235294
2008-10-07,1726.568,187.234,343948.13,7439.19999999999,1016,419,9476,17865.133311,109.11,13.1841764705883
2008-10-08,1860.576,152.41,345670.580000001,7821,1044,5126,11650,13189.59998408,178.2,13.3654705882353
2008-10-09,1983.682,181.9,344556.61,8369.80000000001,1032,3064,11652,17313.36666,157.48,13.4865882352942
2008-10-10,1518.338,148.044,345074.19,6388.99999999997,0,389,12046,12870.6333068,124.35,13.6246470588236
2008-10-11,1669.386,154.848,344422.970000001,7064.60000000002,2144,2335,11373,11971.0999945,158.52,13.5396470588236
2008-10-12,1907.94,161.806,345818.219999999,8085.80000000002,2561,5822,7171,16244.9999649,155.54,13.8517647058824
2008-10-13,1461.976,147.894,346765.57,6126.2,1037,535,9483,13311.2666757,110.55,13.7678823529412
2008-10-14,1609.056,164.286,344470.65,6811.40000000001,1177,442,9939,15259.5999679,115.58,13.293705882353
2008-10-15,2156.896,168.462,344889.779999999,9112.6,1998,7042,9984,16924.2666341,190.24,13.6158823529412
2008-10-16,1583.68,136.84,344538.499999999,6712.19999999999,951,429,8438,16576.6666721,98.18,13.4843529411765
2008-10-17,1866.886,153.522,345668.58,7885.2,2036,3187,9639,16252.7666448,148.62,13.8425294117647
2008-10-18,2239.19,162.628,345363.02,9427.8,799,1655,12146,22719.833296,146,13.5921176470589
2008-10-19,1971.934,181.596,345661.27,8359.59999999999,698,8010,4600,19557.5666782,133.08,13.8204117647059
2008-10-20,1667.554,137.812,346222.79,6998.79999999999,844,2648,10475,13825.5666573,139.67,13.7842352941177
2008-10-21,2063.716,152.344,345212.19,8756.40000000002,857,2663,11331,19544.2666809,148.51,13.6775882352942
2008-10-22,1646.01,149.344,346774.7,6965.20000000001,662,2542,8487,15742.4999655,116.91,13.7583529411765
2008-10-23,1830.494,161.208,346174.619999999,7739.40000000004,815,1435,10587,17671.2333169,128.37,13.8759411764706
2008-10-24,2133.226,168.013999999999,346195.72,9024.40000000003,7893,2277,10284,15099.7666992,204.54,14.4372941176471
2008-10-25,1581.198,115.682,346893.500000001,6605.40000000004,737,408,14212,10996.2999619,153.57,14.2924117647059
2008-10-26,523.491999999999,115.53,348657.789999999,2158.79999999999,0,360,2013,6351.8666591,23.73,13.5056470588236
2008-10-27,523.892,128.978,348808.4,2173.2,0,402,1967,6362.53332709999,23.69,12.9135294117647
2008-10-28,1327.29,145.076,347510.580000001,5548.6,2263,362,5090,14406.4999916,77.15,12.4348823529412
2008-10-29,1612.576,133.282,348177.02,6630.20000000005,1037,345,4015,21479.2667299999,53.97,11.8374117647059
2008-10-30,1098.6,123.027999999999,348599.94,4713.60000000001,0,345,2619,15346.0000157,29.64,11.3614705882353
2008-10-31,1285.832,104.348,347514.869999999,5423.59999999997,0,312,10483,10635.5333581,107.95,11.3165882352942
2008-11-01,830.497999999997,113.672,348206.74,3781.00000000002,0,344,1939,11558.6332987,22.83,10.3318235294118
2008-11-02,910.614,120.472,348704.27,4124.20000000002,0,346,2824,12006.8999032,31.7,9.94076470588239
2008-11-03,847.599999999999,115.248,348141.769999999,3837.6,963,347,1892,10924.6666484,32.02,9.25488235294122
2008-11-04,1562.316,121.476,346755.52,6699.40000000002,0,6214,4106,15718.6000249,103.2,9.00311764705886
2008-11-05,3134.93,257.82,344852.31,13304.4,7597,10409,8362,25880.8334394,263.68,9.77135294117651
2008-11-06,1588.438,181.468,346161.910000001,6806.40000000001,1033,430,6734,18276.9667062,81.97,9.43194117647063
2008-11-07,1619.184,109.988,345242.570000001,6846.60000000001,1032,389,10421,15144.3999976,118.42,9.25494117647063
2008-11-08,1733.138,133.168,344603.56,7350.80000000001,1114,3271,6069,18431.6333416,104.54,9.18217647058828
2008-11-09,2578.538,210.946000000001,343373.86,10974.2,6301,661,14348,21665.6333753,213.1,9.68058823529416
2008-11-10,2122.138,155.622,345042.11,8990.00000000005,1223,355,10383,23407.9666304,119.61,9.18100000000004
2008-11-11,2455.95,128.08,345425.32,10344,2475,2288,14651,21518.5000336,194.14,9.41964705882357
2008-11-12,2189.664,158.968,346163.139999999,9142.4,1066,2713,9467,23248.3999918,132.46,10.0592352941177
2008-11-13,1238.46,125.424,347901.01,5223.19999999997,0,338,6315,13987.9999989,66.53,10.3112352941177
2008-11-14,1621.738,127.894,347071.42,6848.00000000001,2092,325,9929,14682.9666989,123.46,10.5836470588236
2008-11-15,3031.628,165.16,343633.13,12907,3952,3799,15635,27141.1333331,233.86,11.6418235294118
2008-11-16,2365.432,163.13,346311.559999999,9963.4,4791,1829,8945,23858.8666403,155.65,12.3830588235295
2008-11-17,1523.636,118.874,347234.3,6353.39999999996,0,378,10590,14425.9333011,109.68,12.3932352941177
2008-11-18,1749.05,139.282,345458.94,7404.19999999998,1079,369,11204,16498.8333621,126.52,13.0031764705883
2008-11-19,1840.238,166.452,346377.05,7794.60000000001,1737,3026,8704,17203.6333338,134.67,13.6088823529412
2008-11-20,1692.336,121.192,345338.09,7177.60000000002,1034,347,7732,19092.6000016,91.13,13.9565882352942
2008-11-21,1673.93,127.554,345496.799999999,7123,1039,348,10396,16115.8333412,117.83,14.0426470588236
2008-11-22,1711.368,124.867999999999,345213.81,7271.4,1093,882,8320,18227.80001,102.95,13.0971764705883
2008-11-23,3406.736,207.002,344377.32,14469.4,3631,8824,10290,34033.93337216,227.45,13.9529411764706
2008-11-24,3212.998,121.618,346117.66,13371,1063,510,13378,38598.966625,149.51,14.1358235294118
2008-11-25,2702.85,150.564,346940.07,11266.4,3010,345,10471,31221.5000204,138.26,14.3341764705883
2008-11-26,1515.954,119.996,349057.29,6273.19999999999,909,304,10002,14050.9000274,112.15,13.7403529411765
2008-11-27,2362.218,126.218,347673.62,9851.2,2491,330,12440,24109.3000203,152.61,13.9344705882353
2008-11-28,1885.964,128.426,350015.78,7789.79999999998,1113,295,11361,18663.733366,127.69,13.5435882352942
2008-11-29,2434.668,166.51,347386.69,10157.2,5268,2392,12386,20531.7999659,200.46,13.9435882352942
2008-11-30,2401.388,170.903999999999,349019.37,10016,1161,3481,11474,23907.1333773,161.16,14.5002352941177
2008-12-01,1616.53800000001,118.678,350562.009999999,6852.19999999999,1085,309,9013,16535.3000016,104.07,14.3861764705883
2008-12-02,1793.444,145.908,350466.290000001,7509.8,0,304,11343,18243.7332847,116.47,13.6956470588236
2008-12-03,1755.164,124.722,350472.569999999,7300.20000000001,1137,302,9664,18149.7333331,111.03,13.4331764705883
2008-12-04,1738.638,113.99,350586.92,7234.20000000001,1085,281,11314,16297.2999975,126.8,13.5338823529412
2008-12-05,2058.618,120.026,349885.310000001,8593.4,831,310,9852,23317.29999,109.93,13.4362941176471
2008-12-06,2523.83599999999,188.144,347236.65,10596,4005,5749,9048,23261.9333096,188.02,13.7501176470589
2008-12-07,2466.74,180.224,348823.5,10306.6,3294,310,13627,23881.3333128,172.31,14.2276470588236
2008-12-08,1868.636,120.782,350973.53,7751.79999999999,1117,296,13256,16474.9333197,146.69,14.3974117647059
2008-12-09,2003.144,132.516,350720.139999999,8290.99999999999,1985,2553,12886,15961.7333957,174.24,14.8167647058824
2008-12-10,2214.206,146.14,350495.510000001,9152.59999999996,1128,4144,12140,19491.433293,174.12,14.5030588235295
2008-12-11,1432.522,114.916,350522.44,5935.60000000003,1160,273,7979,14463.3666626,94.12,14.1772352941177
2008-12-12,1815.534,139.342,349981.95,7519.19999999998,1157,255,12154,16692.8999928,135.66,14.1619411764706
2008-12-13,1825.574,163.278,347815.51,7663.4,2186,261,9271,18708.2333519,117.18,14.1915294117647
2008-12-14,2002.12,164.014000000001,347936.83,8469.4,3742,2497,5415,21714.6666392,116.54,13.9793529411765
2008-12-15,1795.45,113.744,349976.45,7475,1178,252,9668,18826.1666348,110.98,13.8810588235295
2008-12-16,1797.09,114.598,351187.06,7477.4,0,253,11334,18364.4999807,115.87,13.3834705882353
2008-12-17,2098.786,136.216,350371.46,8755.60000000001,4251,284,10813,19631.766697,153.48,13.3382941176471
2008-12-18,1736.94,118.07,349717.049999999,7184.59999999996,1125,258,11293,16272.9999775,126.76,13.4717647058824
2008-12-19,1882.112,132.154,348287.29,7891.40000000002,1538,296,11773,17761.5332900001,136.07,13.5870588235295
2008-12-20,2242.772,160.69,349296.29,9354.39999999995,1132,6479,12819,16949.5333315,204.3,14.135705882353
2008-12-21,2643.61,135.072,348076.92,11034.2,1099,9189,14816,18956.1666122,251.04,14.8665294117647
2008-12-22,2015.808,124.87,348284.87,8434.2,2157,391,10433,20615.7999731,129.81,14.9834705882353
2008-12-23,1798.088,151.08,348149.59,7560.99999999999,2666,2115,8326,16861.1333598,131.07,14.6484705882353
2008-12-24,1269.638,115.318,351303.3,5232.40000000002,0,364,9981,10815.6333595,103.45,14.2434117647059
2008-12-25,1061.118,116.882,350255.61,4375.60000000003,0,285,3598,13802.3000009,38.83,13.6089411764706
2008-12-26,1223.732,124.222,351869.27,5041.00000000002,1121,279,7796,11199.5333777,91.96,13.1249411764706
2008-12-27,2972.164,118.132,350369.13,12141.8,0,244,12209,37083.066658,124.53,12.8332352941177
2008-12-28,1570.642,112.248,352166.95,6364.79999999999,1953,217,5291,18716.3666392,74.61,12.7184705882353
2008-12-29,555.278,91.638,352734.85,2273.60000000001,0,218,2480,6556.63332989999,26.98,12.0791764705883
2008-12-30,1195.238,113.206,352278.96,4898.6,0,245,7145,12530.633358,73.9,11.8245882352942
2008-12-31,1964.188,129.272,350347.13,8190.19999999997,2975,246,11860,17655.4666806,150.81,12.0261764705883
2009-01-01,1406.692,112.668,349683.930000001,5975.80000000001,765,3845,2803,16031.8667149,74.13,11.8094117647059
2009-01-02,2327.51,204.73,349495.04,9702.39999999997,2417,6018,11841,18515.8333677,202.76,12.3205294117648
2009-01-03,1913.496,174.912,350901.299999999,7964.40000000002,6440,328,10439,14684.5999786,172.07,12.4298823529412
2009-01-04,1939.994,167.338,352544.3,8111.79999999999,1457,5251,3245,22380.2333536,99.53,12.269705882353
2009-01-05,1604,128.938,352556.319999999,6676.19999999995,1247,322,8650,16514.3333592,102.19,12.0704117647059
2009-01-06,1689.862,115.556,352933.44,6961.00000000003,0,254,12462,15448.3666981,127.16,11.6166470588236
2009-01-07,2080.272,141.504,354298.52,8563.40000000002,2687,3820,9979,18185.2000541,164.86,11.109705882353
2009-01-08,1633.27,124.374,353305.06,6797.79999999999,2773,299,10075,14074.1667056,131.47,11.1194705882353
2009-01-09,1788.702,115.572,352256.27,7462.20000000001,1802,272,9285,18452.7000351,113.59,11.0166470588236
2009-01-10,2102.948,161.734,351533.5,8768,2828,4288,12539,15394.1333563,196.55,11.5642941176471
2009-01-11,1975.988,143.24,353565.43,8301.19999999998,4521,5301,5887,17224.1332878,157.09,12.2599411764706
2009-01-12,1589.278,112.428,353558.98,6499.99999999996,0,261,12147,14079.9666539,124.08,12.4488823529412
2009-01-13,2182.6,134.142,352020.01,9006.20000000004,1140,329,16194,18713.6666152,176.63,12.7553529411765
2009-01-14,1779.078,120.838,352235.16,7350.60000000002,2277,333,10319,16722.2999819,129.29,13.077
2009-01-15,1564.068,115.546,349950.640000001,6509.59999999998,2731,390,9561,13385.800001,126.82,13.6642941176471
2009-01-16,2766.554,179.92,349299.319999999,11578.4,5811,3158,15220,21920.2333766,241.89,14.6524705882353
